control_stratum,sampling_priority,loss,task_id,split,model,attack_family,K,sample_id,restart,step,p0_archived,p1_archived,A_sum_float64,p0_fp32,p1_fp32,B_sum_float32,B_sum_float64,abs_A_sum_error,abs_B32_sum_error,abs_B64_sum_error,original_checker_result,finite,in_range,class_alignment_valid,serialization_roundtrip_status,raw_artifact_identity_status,representation_C_status,classification,row_ordinal
checker_pass_minimum_abs_sum_error,293791866782571,cw,43d896437a8deb9b5cacaf9dbeca676f98bfa39878232ad2cc00f907f0905489,44,BiLSTM-ERM,phys_hybrid_pgd,50,3712ed603e17b83320534d1b5589c7f3880c78630e62629bf27faebb187905e7,4,50,0.541128695,0.458871305,1.0,0.5411286950111389,0.4588713049888611,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,79938413
checker_pass_minimum_abs_sum_error,294735389087833,cw,0aae0c737409c0ebc931b59528d668295dbb4052194413cdd356c15744f5262f,43,BiLSTM-ERM,phys_projection_pgd,20,87819fe9c10993aef2df632dfd6632d09c5f753c5b6921d06ff5a449fc176cac,3,4,0.623581648,0.376418352,1.0,0.6235816478729248,0.3764183521270752,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,64269442
checker_pass_minimum_abs_sum_error,298275149805093,cw,9b9093e90e0706d5bc3e0d5a4395cbf71d35ddf8f2c1ba3427640e3e0a0851dd,44,BiLSTM-ERM,norm_pgd,50,a704bbb175c770073d7b431a8086ce39247470626b0738b522c08e00a517bfdc,2,19,0.525937855,0.474062145,1.0,0.5259378552436829,0.47406214475631714,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,75913822
checker_pass_minimum_abs_sum_error,298283550165236,cw,740de34ff244bff53b0af693a60f8a16190fdc16ca7a6c06f2d90cd03d21f281,44,BiLSTM-ERM,phys_projection_pgd,50,e85b3e02ad127a3dfb3ebf517c9f76cef5415bb7ca3c60ebf166f5648b087617,1,7,0.19638741,0.80361259,1.0,0.1963874101638794,0.8036125898361206,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,77287371
checker_pass_minimum_abs_sum_error,298338825027871,cw,9b9093e90e0706d5bc3e0d5a4395cbf71d35ddf8f2c1ba3427640e3e0a0851dd,44,BiLSTM-ERM,norm_pgd,50,284ff01a3aa049c19903217c323525bb4b3f692137d30fd642931a6e294e1f51,3,29,0.643938601,0.356061399,1.0,0.6439386010169983,0.3560613989830017,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,76040705
checker_pass_minimum_abs_sum_error,298350587302081,cw,293250e6c2aeb3ced35a50027fa452c289403afc561ce43a99db4d9fb5b2130e,42,BiLSTM-ERM,phys_hybrid_pgd,20,54b48f909905082db68a1cb684ad0642ba240ef3cde7107ff9eb9006eefd918a,4,11,0.60843873,0.39156127,1.0,0.6084387302398682,0.39156126976013184,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,55425299
checker_pass_minimum_abs_sum_error,303675666053784,cw,b084e4fe600a54fcfc76dfac1f82617d83bf059c43ed6eb8c4770f790b8834db,42,BiLSTM-ERM,phys_projection_pgd,50,ebb1664397967e337864a52c4ffaefc844225c660d4f5144fa075e450e7545d8,4,15,0.536906362,0.463093638,1.0,0.536906361579895,0.463093638420105,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,53251115
checker_pass_minimum_abs_sum_error,303939553271009,cw,acfeb2894eea46394c972c4913e07b046a8983d95916b4514e9d5c659170b04f,46,BiLSTM-ERM,norm_pgd,50,af3a4cca5100686b0e5d5e185fa86c5028ba488936f1034209f03629381e2de9,3,48,0.559598267,0.440401733,1.0,0.5595982670783997,0.44040173292160034,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,96062875
checker_pass_minimum_abs_sum_error,309642590709437,cw,44f9dc4af12db2cdbe31c9c5ef4b9b801b090f2efe73b22f1e131018d82259e1,45,BiLSTM-ERM,phys_hybrid_pgd,20,77c7ff5fd581a04565fb646711b5beaf694fd996eef8dca33c88c45d82e32a1b,4,17,0.707158685,0.292841315,1.0,0.7071586847305298,0.2928413152694702,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,89647771
checker_pass_minimum_abs_sum_error,309653744090750,cw,af7b520d598b974c869a7c7e71bb9df78d559c0a81a02d7eaa1b46a4d907c8bd,46,BiLSTM-ERM,phys_penalty_pgd,20,e9602101340bee12b7707d87e1555eaa7b8168fc39cc8c8993b48f69948498fe,0,13,0.679790437,0.320209563,1.0,0.6797904372215271,0.3202095627784729,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,97150971
checker_pass_minimum_abs_sum_error,311632405736155,cw,43d896437a8deb9b5cacaf9dbeca676f98bfa39878232ad2cc00f907f0905489,44,BiLSTM-ERM,phys_hybrid_pgd,50,e9aa3e32046ca2376dbfb833e1263dfce631b4f9c70baf6c9d164899343de700,4,22,0.541410029,0.458589971,1.0,0.5414100289344788,0.45858997106552124,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,79793268
checker_pass_minimum_abs_sum_error,315509271859768,cw,dd6775571bee0376e323f725e88c8da89ae863ed606b56c9d586c38d93461545,45,CAT-AD,phys_hybrid_pgd,50,1841f8eb27eef32867102399cdd396422f8823eaf68a187d0db3be0be18acdeb,1,48,0.562538564,0.437461436,1.0,0.5625385642051697,0.4374614357948303,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,95188495
checker_pass_minimum_abs_sum_error,316145691888824,cw,fb8f223499b36603508afbd5da5b5e2f564482c4ebd567a7be534eb929fc66d0,46,BiLSTM-ERM,phys_projection_pgd,50,bfc2b67873582d71a384836dd4b2534c2c804582efaa8b56e57971a9419f1fd1,1,36,0.505424678,0.494575322,1.0,0.5054246783256531,0.4945753216743469,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,97034962
checker_pass_minimum_abs_sum_error,316351594501816,cw,d3eba887a5121ac9afb9ab7795a7286333d63096d050ac21d7196c20c17991b0,44,BiLSTM-ERM,phys_projection_pgd,20,de703d50cd4778c0fa12abeb4235e5fa09d9f083bf25940899864cfebe7a093e,0,20,0.523373365,0.476626635,1.0,0.5233733654022217,0.4766266345977783,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,76236071
checker_pass_minimum_abs_sum_error,317223389374978,cw,40a0fa16a3909fde86257be388ea37c22080ffbc69790fd11b78cec8d0484566,43,BiLSTM-ERM,phys_hybrid_pgd,50,8aaefa3b33f0a67a6f14be39bbbfe39f449576de6a49b625c704141cd3d2c379,3,49,0.559226215,0.440773785,1.0,0.5592262148857117,0.44077378511428833,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,67831181
checker_pass_minimum_abs_sum_error,322084769256430,cw,defc3c77a1b30e5f18223ba794c2cc9f59462c4159394a1df02c5d223902c587,43,BiLSTM-ERM,norm_pgd,50,506b6968a9b3d88d6075c8a49449dec9374463e4443195bf7933d7bdf7ec265a,2,33,0.50137043,0.49862957,1.0,0.5013704299926758,0.4986295700073242,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,62953036
checker_pass_minimum_abs_sum_error,323664129999133,cw,fb8f223499b36603508afbd5da5b5e2f564482c4ebd567a7be534eb929fc66d0,46,BiLSTM-ERM,phys_projection_pgd,50,148c1f1fab93e6bf8465ade250292ef14f787de76c991f09db69778f2c18946a,2,43,0.549664617,0.450335383,1.0,0.5496646165847778,0.45033538341522217,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,96803958
checker_pass_minimum_abs_sum_error,323741297119388,cw,b150354b23acb7b7699729451639913caa53674ceef458592c63151366de8fec,45,BiLSTM-ERM,phys_penalty_pgd,50,bc920acc81be038cc52cc7e121115e19e1abf15218d1f7b02348518c123198d1,0,9,0.569304049,0.430695951,1.0,0.5693040490150452,0.43069595098495483,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,89340995
checker_pass_minimum_abs_sum_error,324305022293831,cw,0033761539eb1cdc4cb04f3f810c9c77adeb8b34344a0255a958a047d4f6d43d,43,BiLSTM-ERM,phys_projection_pgd,50,c2c7d3f8b26a68f99ed07b663375109d834bb1693bfda1383411e6c6553c017b,4,17,0.58696723,0.41303277,1.0,0.5869672298431396,0.41303277015686035,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,64524959
checker_pass_minimum_abs_sum_error,332221051202662,cw,af7b520d598b974c869a7c7e71bb9df78d559c0a81a02d7eaa1b46a4d907c8bd,46,BiLSTM-ERM,phys_penalty_pgd,20,622382e259ae048ecb01e5e52c459e54db659d3d2f15ad9ad80ed322338198a3,2,15,0.569697142,0.430302858,1.0,0.5696971416473389,0.43030285835266113,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,97280959
checker_pass_minimum_abs_sum_error,336878328611638,cw,0033761539eb1cdc4cb04f3f810c9c77adeb8b34344a0255a958a047d4f6d43d,43,BiLSTM-ERM,phys_projection_pgd,50,4dbd186cb6890f89b847835917dbf06b520cf71491d6bae2da44b4e3878cb6f4,3,19,0.567489266,0.432510734,1.0,0.5674892663955688,0.43251073360443115,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,65282970
checker_pass_minimum_abs_sum_error,338568648709894,cw,dd2e33b8eec5d461d68877e7b543f1640293d2d99e76f38e518da4ed5919bc06,42,BiLSTM-ERM,norm_pgd,20,bd628cae9ded993da047264a15d0d012903ccafc3230d747202cc5fe118751c1,3,8,0.552213311,0.447786689,1.0,0.5522133111953735,0.44778668880462646,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,51078713
checker_pass_minimum_abs_sum_error,340200254999234,cw,b15de8ef9185878f9ccdd2c3ef7dfe505d47449ad93dcd11a89a6b52eba62826,44,BiLSTM-ERM,phys_hybrid_pgd,20,770f378933c6f17ae828702b20954f2d61d64be9281be4a249dce6079b324573,1,13,0.531090736,0.468909264,1.0,0.5310907363891602,0.46890926361083984,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,78947228
checker_pass_minimum_abs_sum_error,341580926597218,cw,2109d30a03547f4ca241867c1d0e70461ebba07cabdfce5d3b7f9618f63297c0,42,BiLSTM-ERM,norm_pgd,50,285e5bd98e5f64b442341b1e5950ca128409d0700afae9af50b0667c8e579a2d,3,9,0.491040885,0.508959115,1.0,0.4910408854484558,0.5089591145515442,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,51385617
checker_pass_minimum_abs_sum_error,342429078435168,cw,defc3c77a1b30e5f18223ba794c2cc9f59462c4159394a1df02c5d223902c587,43,BiLSTM-ERM,norm_pgd,50,07cca53738112bca60465728c27108e510795637a9f4e82571fef4fcbd0cfd42,1,42,0.5142169,0.4857831,1.0,0.5142168998718262,0.48578310012817383,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,63454109
checker_pass_minimum_abs_sum_error,345680262587926,cw,740de34ff244bff53b0af693a60f8a16190fdc16ca7a6c06f2d90cd03d21f281,44,BiLSTM-ERM,phys_projection_pgd,50,41c40cffe5eca5856b6c85a65f630a34bfcc46ca00eb268fc3d52f115a16c536,0,33,0.508325517,0.491674483,1.0,0.5083255171775818,0.4916744828224182,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,77144092
checker_pass_minimum_abs_sum_error,346029653468581,cw,baff82a80c3044b6b1ae7eb753d5269c6e8207ef971e5f232b3c7e672755341a,43,BiLSTM-ERM,phys_penalty_pgd,50,91e77e09b1515de081d8572749fb0bb75786a60cf22b9038a0f0b6c05b51cfbe,4,31,0.585187435,0.414812565,1.0,0.5851874351501465,0.4148125648498535,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,66712068
checker_pass_minimum_abs_sum_error,351090808905546,cw,ec95168cef019d4b2bff1abe2dfbb0b631e166b5f343cb9280c7abb0e7a5c296,42,BiLSTM-ERM,phys_hybrid_pgd,50,b180bba32b06ce988e141fdd5e3bd91e20a118340a972fa77ad69f7e0063436b,3,14,0.501944304,0.498055696,1.0,0.5019443035125732,0.49805569648742676,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,56244313
checker_pass_minimum_abs_sum_error,353493162377082,cw,bffb51c0eb06c3f1579518307dd30dedceb3157d1685a4e88cb0b2c7f12aaa1e,42,BiLSTM-ERM,phys_penalty_pgd,50,1e6a32d72baf30770ed20c8dc9aa5b80505f772d98cce997f4404f0eaf9ab439,3,34,0.526358068,0.473641932,1.0,0.5263580679893494,0.47364193201065063,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,54287601
checker_pass_minimum_abs_sum_error,356652216241036,cw,1a4596d888cd86986642d1a5993caa392b3d1dd99e8770e87654aa221fd035ca,43,BiLSTM-ERM,norm_pgd,20,395bdf6d6e5e999f5f01d7d9d1d6bb0e83c937713c2add1f2691a6f1282e8941,2,15,0.569031179,0.430968821,1.0,0.5690311789512634,0.4309688210487366,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,62877002
checker_pass_minimum_abs_sum_error,364403480069129,cw,f7b43a2717b8187a8a0f3eb96a6f7302a907e4c87efb96d71dfdc4f3602c6a2f,45,BiLSTM-ERM,phys_hybrid_pgd,50,61ee71f24cb20cf5e9b947a7d1bcaf16365887de1764bc8fd0d56d796c28ccd4,4,34,0.556878507,0.443121493,1.0,0.5568785071372986,0.4431214928627014,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,90017920
checker_pass_minimum_abs_sum_error,365453670599242,cw,e53e1934609387a8aa1c795bea203ac47fcb21a4e51ca9f0a90eb332f09bdce6,44,BiLSTM-ERM,phys_penalty_pgd,50,74213d50255ff42f00fa0e656516b98c83e5fdc982689da0ff7e2b54dc4e31f1,1,36,0.681357861,0.318642139,1.0,0.6813578605651855,0.31864213943481445,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,78577712
checker_pass_minimum_abs_sum_error,371609941280223,cw,fb8f223499b36603508afbd5da5b5e2f564482c4ebd567a7be534eb929fc66d0,46,BiLSTM-ERM,phys_projection_pgd,50,8d9b4a707288a94943358a19202953352cafdbdf65dedc9396395b318e46558a,4,30,0.55466634,0.44533366,1.0,0.5546663403511047,0.44533365964889526,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,97110191
checker_pass_minimum_abs_sum_error,375217422787539,cw,e53e1934609387a8aa1c795bea203ac47fcb21a4e51ca9f0a90eb332f09bdce6,44,BiLSTM-ERM,phys_penalty_pgd,50,d5e1f31474536dfd9e2f00fde6c245ccf562fdd212d9c422ac3d170c1b1a55fe,1,49,0.52748251,0.47251749,1.0,0.5274825096130371,0.4725174903869629,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,78583868
checker_pass_minimum_abs_sum_error,375616680426639,cw,9b9093e90e0706d5bc3e0d5a4395cbf71d35ddf8f2c1ba3427640e3e0a0851dd,44,BiLSTM-ERM,norm_pgd,50,d76163f4ebd8f0d3a37af8cc601913b008586b0972ec357f017b193eea0b4f1a,4,13,0.530183315,0.469816685,1.0,0.5301833152770996,0.4698166847229004,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,75701835
checker_pass_minimum_abs_sum_error,378068142411678,cw,dd6775571bee0376e323f725e88c8da89ae863ed606b56c9d586c38d93461545,45,CAT-AD,phys_hybrid_pgd,50,4a2013c1d38c9cd317c2a47a7f2abec89ffd0aa5a254262be3fd84a87c126b5a,0,40,0.603648841,0.396351159,1.0,0.603648841381073,0.396351158618927,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,94896852
checker_pass_minimum_abs_sum_error,383167235073998,cw,b5112c1241662fa848dfd7367cc974d883077aa5e48bb67075f8088e621d5a7d,43,BiLSTM-ERM,phys_hybrid_pgd,20,8b117effda7872f42546d5c719564265cd6ea802227ce2e0a32603c7b4d82660,3,14,0.714197576,0.285802424,1.0,0.71419757604599,0.28580242395401,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,67436687
checker_pass_minimum_abs_sum_error,384484398195742,cw,2109d30a03547f4ca241867c1d0e70461ebba07cabdfce5d3b7f9618f63297c0,42,BiLSTM-ERM,norm_pgd,50,8b05290c0ee85f45ac3cac3879b1be0a486cda063b0e8fac0d1397af899b5bdc,2,50,0.565049291,0.434950709,1.0,0.5650492906570435,0.43495070934295654,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,52163723
checker_pass_minimum_abs_sum_error,386549610637444,cw,dd6775571bee0376e323f725e88c8da89ae863ed606b56c9d586c38d93461545,45,CAT-AD,phys_hybrid_pgd,50,2ef0e5f4c4089e7d90d5063869d4ce0a70cf284ffb1ff9ad7e4d3efbe0ac8df6,1,41,0.634444475,0.365555525,1.0,0.6344444751739502,0.3655555248260498,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,95053992
checker_pass_minimum_abs_sum_error,387261659058533,cw,e8b7bbf25ac4eb087e1f63ae73547c1b407c65e2614ce4641753e445a0ad7169,42,BiLSTM-ERM,phys_projection_pgd,20,8a8d39ca29a3d27a08cb82a872f2ff9af25cd902a5a9039b7bc57140e6f618c2,2,20,0.620325387,0.379674613,1.0,0.6203253865242004,0.37967461347579956,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,52518748
checker_pass_minimum_abs_sum_error,391772579413538,cw,e53e1934609387a8aa1c795bea203ac47fcb21a4e51ca9f0a90eb332f09bdce6,44,BiLSTM-ERM,phys_penalty_pgd,50,04cc74a65415d4c350199384be8cf82e2825bd4ec1f1bfaac339fbee3dfb38c5,4,25,0.515091658,0.484908342,1.0,0.5150916576385498,0.4849083423614502,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,78389192
checker_pass_minimum_abs_sum_error,391885814347638,cw,f7b43a2717b8187a8a0f3eb96a6f7302a907e4c87efb96d71dfdc4f3602c6a2f,45,BiLSTM-ERM,phys_hybrid_pgd,50,268ac72ff4a030f52445a5541591237fc695aa27021a6a21127dbd615c44dcff,4,7,0.536154032,0.463845968,1.0,0.53615403175354,0.46384596824645996,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,90656982
checker_pass_minimum_abs_sum_error,395042424842031,cw,aecdd9c39b282d6163e824225575e6a3f7d5961588ad7575b6bf26b62fae2faf,45,BiLSTM-ERM,phys_penalty_pgd,20,19424383dc4da08ba9b84a3987943148b18eee01f15507921a8dd9b2ee9bb44e,1,14,0.61769557,0.38230443,1.0,0.6176955699920654,0.38230443000793457,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,88562751
